Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_s,Peak_Freq,awake_state,sleep_state
1328.0648,1328.086,1328.0972,1328.0816,7.327121257781982,0.0324,123.4567901234568,True,awake
1328.6976,1328.7156,1328.738,1328.7144,6.171910762786865,0.0404,148.51485148514848,True,awake
1328.9444,1328.9532,1328.9688,1328.9516,4.178359508514404,0.0244,122.95081967213113,True,awake
1330.1272,1330.1588,1330.1652,1330.1584,5.135322570800781,0.038,131.57894736842107,False,sleep
1330.7936,1330.7996,1330.8216,1330.7964,4.450556755065918,0.028,142.85714285714286,False,sleep
1331.9172,1331.9388,1331.946,1331.9396,4.648021697998047,0.0288,173.61111111111111,False,sleep
1566.7956,1566.8256,1566.8872,1566.8232,7.153499603271484,0.0916,196.5065502183406,False,sleep
1582.214,1582.228,1582.2528,1582.2276,6.935204029083252,0.0388,154.63917525773195,False,sleep
1582.7904,1582.7956,1582.8196,1582.798,3.454529285430908,0.0292,136.986301369863,False,sleep
1601.398,1601.43,1601.4364,1601.428,3.177326202392578,0.0384,130.20833333333331,False,sleep
1603.2076,1603.216,1603.2756,1603.2552,3.6466338634490967,0.068,117.6470588235294,False,sleep
1606.7168,1606.7308,1606.7384,1606.7344,5.5471649169921875,0.0216,138.88888888888886,False,sleep
1606.8084,1606.8232,1606.85,1606.8228,7.108641624450684,0.0416,144.23076923076923,False,sleep
1608.772,1608.7888,1608.7968,1608.79,5.998012542724609,0.0248,120.96774193548387,False,sleep
1609.306,1609.3516,1609.3732,1609.352,5.5793867111206055,0.0672,133.92857142857142,False,sleep
1609.418,1609.4324,1609.44,1609.4304,3.3991196155548096,0.022,136.36363636363637,False,sleep
1611.7464,1611.756,1611.7832,1611.7552,6.420253753662109,0.0368,163.04347826086956,False,sleep
1624.2584,1624.2948,1624.3016,1624.2952,5.564317226409912,0.0432,185.18518518518516,True,awake
1630.672,1630.6776,1630.7148,1630.676,3.4210212230682373,0.0428,140.18691588785046,False,sleep
1630.8804,1630.8924,1630.906,1630.8936,9.020075798034668,0.0256,156.25,False,sleep
1635.8124,1635.8552,1635.8616,1635.8556,4.597899436950684,0.0492,182.92682926829266,False,sleep
1635.958,1635.9748,1635.9816,1635.9744,3.5549190044403076,0.0236,169.49152542372883,False,sleep
1636.9752,1636.9808,1636.9964,1636.9776,3.419855833053589,0.0212,141.50943396226415,False,sleep
1639.6208,1639.6688,1639.6748,1639.6696,4.14623498916626,0.054,148.14814814814815,False,sleep
1640.4768,1640.4896,1640.5132,1640.488,8.4544095993042,0.0364,164.83516483516482,False,sleep
1641.4788,1641.4888,1641.5004,1641.4908,6.948444843292236,0.0216,185.18518518518516,False,sleep
1642.7852,1642.8,1642.824,1642.802,6.03524112701416,0.0388,154.63917525773195,False,sleep
1642.8932,1642.9,1642.9368,1642.9032,4.0070390701293945,0.0436,137.61467889908258,False,sleep
1643.1056,1643.1164,1643.1336,1643.1176,4.407288551330566,0.028,142.85714285714286,False,sleep
2028.3944,2028.4148,2028.4928,2028.416,6.3703131675720215,0.0984,152.4390243902439,False,sleep
2080.0352,2080.0588,2080.0648,2080.0588,4.952531814575195,0.0296,135.13513513513513,False,sleep
2081.3328,2081.3504,2081.3692,2081.3496,4.345268249511719,0.0364,192.3076923076923,False,sleep
2135.9456,2135.962,2135.9712,2135.9648,5.949171543121338,0.0256,195.3125,False,sleep
2336.95,2336.9652,2336.9972,2336.9648,18.092283248901367,0.0472,148.3050847457627,False,sleep
2798.5208,2798.5428,2798.5616,2798.5344,6.070588111877441,0.0408,147.05882352941177,False,sleep
2798.5944,2798.602,2798.622,2798.5988,5.555667877197266,0.0276,181.15942028985503,False,sleep
2798.6476,2798.6556,2798.6856,2798.6548,4.537941932678223,0.038,184.21052631578948,False,sleep
2954.8836,2954.9052,2954.9136,2954.9048,7.326990604400635,0.03,133.33333333333331,False,sleep
3495.1744,3495.1996,3495.2076,3495.1972,5.358826637268066,0.0332,150.6024096385542,True,awake
3538.8288,3538.8572,3538.8656,3538.858,6.777480125427246,0.0368,163.04347826086956,False,sleep
3539.0748,3539.1124,3539.122,3539.11,5.983354568481445,0.0472,127.11864406779662,False,sleep
3539.1816,3539.2404,3539.2472,3539.2404,5.974228382110596,0.0656,121.95121951219511,False,sleep
3540.9408,3540.9528,3540.9628,3540.952,13.075897216796875,0.022,136.36363636363637,False,sleep
3542.3364,3542.3524,3542.3608,3542.3444,3.938476800918579,0.0244,204.91803278688522,True,awake
3543.5816,3543.6136,3543.6192,3543.614,3.3753950595855713,0.0376,132.9787234042553,True,awake
3545.6016,3545.622,3545.6312,3545.6236,6.553639888763428,0.0296,135.13513513513513,False,sleep
