Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
1129.8264,1129.8628,1129.8688,1129.8628,3.237680196762085,0.0424
1130.0944,1130.1024,1130.116,1130.1032,3.94075083732605,0.0216
1132.1152,1132.1304,1132.1472,1132.1284,13.304850578308105,0.032
1133.3512,1133.37,1133.3752,1133.3696,3.5208256244659424,0.024
1133.5708,1133.58,1133.5932,1133.574,3.5436954498291016,0.0224
1133.7524,1133.7656,1133.822,1133.7672,10.224519729614258,0.0696
1135.6652,1135.6772,1135.7024,1135.6748,6.690697193145752,0.0372
1138.9444,1138.9704,1138.9832,1138.9708,4.822052955627441,0.0388
1139.6828,1139.6996,1139.7072,1139.6944,4.793527603149414,0.0244
1142.0636,1142.0744,1142.0888,1142.0724,7.291943073272705,0.0252
1149.6176,1149.6348,1149.6496,1149.638,14.153885841369629,0.032
1151.3328,1151.3404,1151.3544,1151.3388,4.75966739654541,0.0216
1152.488,1152.4968,1152.5224,1152.5,8.010981559753418,0.0344
1152.5964,1152.6164,1152.626,1152.6136,6.210034370422363,0.0296
1152.9416,1152.9528,1152.992,1152.9756,6.886570930480957,0.0504
1153.4216,1153.4376,1153.4524,1153.4376,15.492076873779297,0.0308
1153.8068,1153.816,1153.8596,1153.8152,6.440710067749023,0.0528
1154.3436,1154.36,1154.384,1154.358,8.421902656555176,0.0404
1156.1576,1156.168,1156.178,1156.1688,6.43683385848999,0.0204
1157.3048,1157.3208,1157.3452,1157.3184,6.087526321411133,0.0404
1159.0736,1159.0952,1159.1092,1159.0964,8.497825622558594,0.0356
1161.2924,1161.3164,1161.33,1161.3164,6.901992321014404,0.0376
1161.3436,1161.3572,1161.364,1161.3564,5.604394912719727,0.0204
1161.6256,1161.6516,1161.6772,1161.6488,14.342268943786621,0.0516
1162.3348,1162.3584,1162.3644,1162.3604,3.006659984588623,0.0296
1163.3104,1163.3192,1163.3364,1163.3168,8.366147994995117,0.026
1164.4252,1164.4492,1164.4632,1164.4284,3.8013482093811035,0.038
1166.1032,1166.128,1166.1404,1166.112,6.907389163970947,0.0372
1166.5016,1166.5116,1166.5236,1166.5132,5.126687049865723,0.022
1181.3884,1181.4068,1181.4168,1181.4052,10.472505569458008,0.0284
1181.7024,1181.7188,1181.7268,1181.7168,3.0423038005828857,0.0244
1183.3828,1183.4068,1183.4136,1183.3848,3.0936472415924072,0.0308
1185.3772,1185.3864,1185.4024,1185.3856,6.691895484924316,0.0252
1186.832,1186.8416,1186.8624,1186.84,7.068809509277344,0.0304
1188.6696,1188.676,1188.6948,1188.6756,2.9172661304473877,0.0252
1191.5244,1191.5364,1191.5616,1191.5544,8.31342601776123,0.0372
1192.47,1192.486,1192.496,1192.4852,5.148724555969238,0.026
1193.27,1193.2868,1193.3004,1193.2832,12.171976089477539,0.0304
1193.8916,1193.9236,1193.9376,1193.8988,10.765525817871094,0.046
1196.6068,1196.6172,1196.628,1196.6184,4.37830114364624,0.0212
1197.6468,1197.6652,1197.6992,1197.6648,9.224956512451172,0.0524
1208.132,1208.1532,1208.1608,1208.1512,4.731466770172119,0.0288
1208.3176,1208.3364,1208.3488,1208.3364,9.832806587219238,0.0312
1208.9024,1208.9348,1208.942,1208.9336,5.923242568969727,0.0396
1208.952,1208.9648,1208.9736,1208.9668,7.372585773468018,0.0216
1210.4084,1210.4216,1210.434,1210.4168,6.916372776031494,0.0256
1215.1456,1215.1548,1215.166,1215.156,6.482943058013916,0.0204
1215.54,1215.548,1215.5696,1215.544,4.858618259429932,0.0296
1218.3164,1218.372,1218.3804,1218.372,8.694189071655273,0.064
1219.208,1219.214,1219.2304,1219.2112,3.774852752685547,0.0224
1221.6948,1221.736,1221.7548,1221.7328,10.904443740844727,0.06
1223.038,1223.0612,1223.0688,1223.044,3.7900846004486084,0.0308
1224.8248,1224.8368,1224.8516,1224.8344,16.309228897094727,0.0268
2288.842,2288.8484,2288.878,2288.8488,4.115963935852051,0.036
2289.4156,2289.4256,2289.4384,2289.4264,7.879178047180176,0.0228
2289.7412,2289.7508,2289.762,2289.7532,6.938533782958984,0.0208
2290.27,2290.282,2290.2912,2290.28,8.308656692504883,0.0212
2296.9488,2296.9692,2296.9808,2296.9752,5.025267124176025,0.032
2297.2328,2297.2424,2297.2604,2297.242,10.210741996765137,0.0276
2297.5904,2297.6024,2297.6108,2297.6004,5.580320358276367,0.0204
2306.3544,2306.3792,2306.3932,2306.3808,9.21685791015625,0.0388
2307.776,2307.7924,2307.8192,2307.7896,11.701271057128906,0.0432
2308.0864,2308.0932,2308.122,2308.118,3.4046647548675537,0.0356
2308.2176,2308.248,2308.2572,2308.2456,4.251918792724609,0.0396
2308.5636,2308.58,2308.5892,2308.58,4.609581470489502,0.0256
2309.2208,2309.2352,2309.2528,2309.2376,5.372317790985107,0.032
2388.3972,2388.4252,2388.4564,2388.4016,4.498803615570068,0.0592
2388.7024,2388.7112,2388.7236,2388.7092,5.736842155456543,0.0212
2389.9004,2389.9092,2389.9296,2389.9116,5.829907417297363,0.0292
2390.4216,2390.4364,2390.4444,2390.434,4.1505632400512695,0.0228
2390.918,2390.9272,2390.9396,2390.9284,7.164637565612793,0.0216
2392.4456,2392.4552,2392.4876,2392.452,7.127190113067627,0.042
2402.1564,2402.1728,2402.1844,2402.1704,9.581734657287598,0.028
2403.1336,2403.1476,2403.1656,2403.1492,5.896439075469971,0.032
2403.6784,2403.6888,2403.7232,2403.6884,8.7753324508667,0.0448
2405.1436,2405.1532,2405.1868,2405.1512,9.21558666229248,0.0432
2405.6504,2405.6632,2405.6748,2405.6684,6.004634380340576,0.0244
2406.9524,2406.9784,2406.9864,2406.9768,6.754194736480713,0.034
