Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
3416.8272,3416.8344,3416.85,3416.8328,3.4400410652160645,0.0228
3418.154,3418.1704,3418.1792,3418.1684,4.115199089050293,0.0252
3425.0632,3425.08,3425.094,3425.0872,4.990569591522217,0.0308
3426.3096,3426.3404,3426.35,3426.342,8.667853355407715,0.0404
3427.5916,3427.608,3427.6344,3427.6092,11.9128999710083,0.0428
3434.3748,3434.3872,3434.396,3434.3852,4.0272216796875,0.0212
3436.166,3436.2032,3436.2132,3436.204,7.161888599395752,0.0472
3438.1448,3438.1528,3438.1852,3438.154,3.462711811065674,0.0404
3440.058,3440.0788,3440.0848,3440.0792,3.6503500938415527,0.0268
3441.0456,3441.0516,3441.0692,3441.0528,3.3877224922180176,0.0236
3442.72,3442.7316,3442.7408,3442.734,8.443406105041504,0.0208
3443.0908,3443.1028,3443.1376,3443.1044,6.386104583740234,0.0468
3444.0892,3444.1264,3444.144,3444.1268,7.845819473266602,0.0548
3444.2792,3444.2948,3444.3108,3444.294,7.1907782554626465,0.0316
3446.7476,3446.764,3446.77,3446.7656,3.4221348762512207,0.0224
3447.2256,3447.2364,3447.2528,3447.2424,3.965388774871826,0.0272
3448.2956,3448.3052,3448.3296,3448.3056,4.702404499053955,0.034
3452.5616,3452.5688,3452.5924,3452.57,4.734043121337891,0.0308
3453.3028,3453.3124,3453.3408,3453.3112,5.725200176239014,0.038
3454.244,3454.2644,3454.2712,3454.2672,3.630976676940918,0.0272
3457.018,3457.028,3457.0448,3457.026,5.113119125366211,0.0268
3457.6784,3457.6896,3457.6984,3457.6884,5.118607044219971,0.02
3461.8472,3461.864,3461.8708,3461.864,5.710470676422119,0.0236
3465.6988,3465.7108,3465.7224,3465.71,5.946876049041748,0.0236
3466.6644,3466.6996,3466.706,3466.702,4.141398906707764,0.0416
3467.456,3467.49,3467.532,3467.4924,10.901341438293457,0.076
3468.092,3468.12,3468.132,3468.1176,8.769636154174805,0.04
3471.7504,3471.7628,3471.7748,3471.7636,4.778985023498535,0.0244
3472.1244,3472.1344,3472.1452,3472.1316,4.010491847991943,0.0208
3472.85,3472.8828,3472.8936,3472.886,4.950246810913086,0.0436
3475.826,3475.8368,3475.874,3475.8352,8.178324699401855,0.048
